Date,Time,A,B,C,D,E,F,G,H,I,J,K,L,M,N,0,P,R
16/05/2004,19.00.00,2,7,1403,-200.0,15.0,1,1151,147,747,125,1820,1125.0,25,5,37.0,4.0,1995.0
16/05/2004,20.00.00,2,4,1238,-200.0,10.0,6,999,129,833,118,1648,1013.0,23,7,39.0,4.0,1381.0
16/05/2004,21.00.00,1,6,1093,-200.0,7.0,0,858,96,975,95,1495,816.0,22,9,37.0,0.0,197.0
16/05/2004,22.00.00,1,4,1034,-200.0,,9,805,92,1030,97,1416,750.0,20,8,36.0,3.0,8775.0
16/05/2004,23.00.00,1,4,934,-200.0,5.0,6,795,88,1098,93,1328,673.0,20,3,28.0,5.0,6686.0
17/05/2004,00.00.00,1,4,913,-200.0,5.0,4,785,89,1110,85,1273,692.0,19,6,26.0,5.0,5974.0
17/05/2004,01.00.00,0,9,835,-200.0,3.0,7,691,52,1265,67,1182,517.0,19,1,25.0,9.0,5673.0
17/05/2004,02.00.00,0,5,773,-200.0,1.0,8,568,25,1474,37,1113,392.0,18,4,27.0,6.0,5799.0
17/05/2004,03.00.00,0,4,771,-200.0,1.0,4,533,-200,1566,-200,1110,360.0,17,4,30.0,2.0,5945.0
17/05/2004,04.00.00,-200,805,-200,1.0,4.0,534,28,1454,40,1112,409,16.0,3,34,1.0,0.0,
17/05/2004,05.00.00,0,5,930,-200.0,3.0,5,684,65,1059,75,1220,779.0,15,8,36.0,5.0,6535.0
17/05/2004,06.00.00,1,3,1009,-200.0,7.0,0,859,132,944,102,1420,1016.0,16,0,38.0,1.0,6879.0
17/05/2004,07.00.00,2,6,1196,-200.0,14.0,4,1131,216,775,113,1675,1243.0,17,6,35.0,0.0,6965.0
17/05/2004,08.00.00,2,1010,-200,8.0,,937,180,945,142,1444,949,18.0,5,31,2.0,0.0,
17/05/2004,09.00.00,1,8,990,-200.0,8.0,6,924,140,974,90,1404,861.0,19,8,28.0,5.0,6520.0
17/05/2004,10.00.00,1,7,988,-200.0,8.0,5,918,141,1007,94,1393,850.0,22,3,24.0,1.0,6394.0
17/05/2004,11.00.00,1,5,979,-200.0,8.0,3,910,123,1028,92,1396,788.0,24,2,21.0,7.0,6451.0
17/05/2004,12.00.00,1,9,1029,-200.0,10.0,1,983,129,950,97,1470,879.0,25,1,20.0,8.0,6516.0
17/05/2004,13.00.00,1,7,984,-200.0,9.0,1,945,115,990,88,1423,747.0,25,8,19.0,5.0,6392.0
17/05/2004,14.00.00,1,5,985,-200.0,8.0,5,919,104,1028,86,1387,700.0,26,3,18.0,9.0,6344.0
17/05/2004,15.00.00,1,7,981,-200.0,7.0,7,886,129,1054,99,1363,695.0,25,8,18.0,6.0,6080.0
17/05/2004,16.00.00,1,7,1020,-200.0,9.0,0,941,138,1016,95,1425,756.0,25,7,19.0,4.0,6304.0
17/05/2004,17.00.00,2,4,1106,-200.0,13.0,4,1097,135,902,105,1552,941.0,26,7,17.0,1.0,5909.0
17/05/2004,18.00.00,3,1,1153,-200.0,15.0,6,1168,163,842,121,1644,1021.0,24,3,19.0,8.0,5933.0
17/05/2004,19.00.00,3,4,1215,-200.0,17.0,8,1234,180,796,125,1735,1167.0,23,5,20.0,8.0,5937.0
17/05/2004,20.00.00,3,1094,-200,12.0,,1072,170,888,122,1545,1105,22.0,0,24,0.0,0.0,
17/05/2004,21.00.00,1,2,944,-200.0,6.0,4,832,72,1072,81,1350,712.0,21,1,26.0,2.0,6481.0
17/05/2004,22.00.00,1,2,964,-200.0,7.0,1,861,69,1014,73,1398,735.0,20,9,28.0,8.0,7014.0
17/05/2004,23.00.00,1,3,1003,-200.0,7.0,4,872,79,988,80,1439,851.0,20,2,31.0,2.0,7304.0
18/05/2004,00.00.00,1,914,-200,5.0,2.0,774,53,1091,65,1323,706,20.0,0,31,5.0,0.0,
18/05/2004,01.00.00,0,4,839,-200.0,2.0,4,609,36,1276,59,1286,643.0,20,8,32.0,3.0,7813.0
18/05/2004,02.00.00,0,3,830,-200.0,2.0,0,582,30,1310,50,1264,608.0,20,0,34.0,5.0,7954.0
18/05/2004,03.00.00,0,2,812,-200.0,1.0,2,521,-200,1413,-200,1233,469.0,21,2,32.0,9.0,8178.0
18/05/2004,04.00.00,-200,832,-200,1.0,5.0,547,15,1320,23,1254,469,18.0,3,40,0.0,0.0,
18/05/2004,05.00.00,0,5,903,-200.0,3.0,1,656,38,1155,37,1361,618.0,17,0,44.0,6.0,8593.0
18/05/2004,06.00.00,0,9,1022,-200.0,6.0,3,825,68,931,54,1487,931.0,17,1,45.0,3.0,8784.0
18/05/2004,07.00.00,2,7,1378,-200.0,19.0,3,1277,192,628,94,1970,1519.0,17,1,46.0,5.0,9010.0
18/05/2004,08.00.00,6,5,1745,-200.0,38.0,9,1748,346,484,139,2605,2054.0,18,8,39.0,7.0,8547.0
18/05/2004,09.00.00,3,2,1326,-200.0,14.0,6,1137,225,719,115,1760,1550.0,20,3,38.0,1.0,8946.0
18/05/2004,10.00.00,2,4,1215,-200.0,12.0,3,1062,199,794,119,1650,1381.0,25,3,27.0,0.0,8565.0
18/05/2004,11.00.00,1,9,1138,-200.0,11.0,0,1015,140,854,103,1604,1115.0,27,4,22.0,8.0,8219.0
18/05/2004,12.00.00,2,7,1244,-200.0,15.0,4,1162,162,765,123,1735,1189.0,30,0,20.0,0.0,8338.0
18/05/2004,13.00.00,2,9,1261,-200.0,17.0,0,1210,173,736,126,1769,1200.0,30,9,19.0,1.0,8394.0
18/05/2004,14.00.00,2,1182,-200,12.0,5.0,1066,121,818,106,1663,965,30.0,6,20,2.0,0.0,
18/05/2004,15.00.00,2,3,1208,-200.0,13.0,8,1111,133,783,127,1653,1018.0,32,2,18.0,9.0,8964.0
18/05/2004,16.00.00,1,9,1158,-200.0,10.0,1,981,96,862,105,1573,775.0,31,7,19.0,5.0,8981.0
18/05/2004,17.00.00,3,1346,-200,19.0,3.0,1278,141,701,130,1873,1193,30.0,9,20,5.0,0.0,
18/05/2004,18.00.00,4,4,1443,-200.0,22.0,7,1371,221,664,160,1988,1425.0,27,5,24.0,7.0,8899.0
18/05/2004,19.00.00,4,7,1440,-200.0,25.0,5,1443,232,635,162,2068,1594.0,25,8,27.0,0.0,8821.0
18/05/2004,20.00.00,3,4,1232,-200.0,15.0,8,1173,174,751,135,1750,1284.0,23,7,30.0,0.0,8633.0
18/05/2004,21.00.00,2,4,1159,-200.0,12.0,3,1061,138,812,122,1648,1174.0,22,2,33.0,4.0,8806.0
18/05/2004,22.00.00,1,2,1081,-200.0,8.0,7,929,65,910,75,1518,937.0,21,1,36.0,5.0,9019.0
18/05/2004,23.00.00,1,7,1083,-200.0,8.0,3,911,107,883,96,1507,985.0,20,2,38.0,6.0,9016.0
19/05/2004,00.00.00,1,2,1069,-200.0,7.0,7,887,70,859,84,1542,1041.0,19,3,43.0,0.0,9535.0
19/05/2004,01.00.00,0,7,940,-200.0,4.0,2,724,44,1012,68,1407,867.0,19,2,43.0,6.0,9591.0
19/05/2004,02.00.00,0,5,901,-200.0,3.0,0,653,41,1094,65,1367,822.0,18,4,45.0,7.0,9599.0
19/05/2004,03.00.00,0,3,848,-200.0,1.0,8,571,-200,1224,-200,1297,624.0,18,7,44.0,3.0,9453.0
19/05/2004,04.00.00,-200,846,-200,2.0,2.0,598,33,1211,52,1332,669,16.0,3,51,4.0,0.0,
19/05/2004,05.00.00,0,3,848,-200.0,2.0,2,598,32,1219,46,1318,,17,0,49.0,2.0,9459.0
19/05/2004,06.00.00,0,7,980,-200.0,5.0,7,800,46,983,54,1462,810.0,16,4,52.0,1.0,9612.0
19/05/2004,07.00.00,3,1,1408,-200.0,20.0,9,1321,173,618,94,2044,1495.0,16,4,53.0,4.0,9863.0
19/05/2004,08.00.00,6,2,1716,-200.0,36.0,7,1701,320,490,155,2545,2018.0,18,6,46.0,8.0,9900.0
19/05/2004,09.00.00,4,6,1475,-200.0,22.0,0,1351,294,625,165,2006,1696.0,21,0,41.0,1.0,104.0
19/05/2004,10.00.00,2,6,1262,-200.0,13.0,4,1096,182,772,134,1711,1340.0,26,4,28.0,9.0,9785.0
19/05/2004,11.00.00,2,1,1156,-200.0,11.0,5,1034,154,813,122,1640,1123.0,27,7,26.0,3.0,9652.0
19/05/2004,12.00.00,2,1192,-200,13.0,4.0,1097,118,796,113,1688,971,30.0,1,22,1.0,0.0,
19/05/2004,13.00.00,2,2,1233,-200.0,15.0,2,1154,116,746,115,1740,1000.0,31,0,22.0,9.0,144.0
19/05/2004,14.00.00,2,1,1208,-200.0,13.0,0,1083,121,792,118,1702,891.0,31,0,22.0,6.0,12.0
19/05/2004,15.00.00,2,3,1215,-200.0,14.0,0,1116,116,784,125,1715,852.0,31,6,21.0,0.0,9590.0
19/05/2004,16.00.00,2,5,1251,-200.0,15.0,5,1165,144,747,135,1774,975.0,30,4,24.0,7.0,526.0
19/05/2004,17.00.00,3,4,1358,-200.0,19.0,3,1278,176,689,149,1899,1192.0,28,8,26.0,3.0,271.0
19/05/2004,18.00.00,4,3,1379,-200.0,21.0,9,1349,214,645,162,1961,1373.0,26,4,30.0,1.0,204.0
19/05/2004,19.00.00,3,8,1379,-200.0,21.0,1,1326,191,659,151,1961,1307.0,24,7,31.0,5.0,9672.0
19/05/2004,20.00.00,3,8,1373,-200.0,18.0,4,1252,205,670,154,1889,1325.0,22,9,36.0,5.0,83.0
19/05/2004,21.00.00,2,1197,-200,9.0,3.0,950,110,823,118,1592,918,20.0,8,41,8.0,1.0,
19/05/2004,22.00.00,1,7,1238,-200.0,9.0,0,940,95,815,103,1622,877.0,19,7,47.0,1.0,666.0
19/05/2004,23.00.00,2,1255,-200,9.0,6.0,963,126,781,122,1665,1024,18.0,9,52,2.0,1.0,
20/05/2004,00.00.00,1,5,1164,-200.0,8.0,2,908,90,821,102,1574,1019.0,18,5,50.0,1.0,539.0
20/05/2004,01.00.00,0,8,1046,-200.0,5.0,8,803,48,900,73,1490,823.0,18,0,53.0,0.0,832.0
20/05/2004,02.00.00,0,5,956,-200.0,3.0,1,661,38,1043,59,1398,701.0,18,4,51.0,7.0,819.0
20/05/2004,03.00.00,0,3,885,-200.0,1.0,7,565,-200,1217,-200,1329,542.0,19,8,46.0,2.0,560.0
20/05/2004,04.00.00,-200,877,-200,1.0,6.0,549,14,1265,26,1317,463,19.0,6,47,7.0,1.0,
20/05/2004,05.00.00,0,3,925,-200.0,2.0,3,609,26,1168,35,1363,533.0,17,3,54.0,1.0,582.0
20/05/2004,06.00.00,0,9,1086,-200.0,6.0,6,837,83,885,68,1553,906.0,15,8,59.0,0.0,495.0
20/05/2004,07.00.00,2,8,1490,-200.0,19.0,6,1286,188,593,97,2053,1447.0,16,6,55.0,9.0,486.0
20/05/2004,08.00.00,5,4,1763,-200.0,,9,1617,253,489,146,2503,1835.0,18,7,52.0,8.0,1279.0
20/05/2004,09.00.00,4,1462,-200,18.0,1.0,1242,149,637,83,1961,1552,20.0,7,46,4.0,1.0,
20/05/2004,10.00.00,2,2,1232,-200.0,12.0,4,1062,155,787,117,1707,1092.0,26,1,30.0,0.0,9972.0
20/05/2004,11.00.00,2,2,1239,-200.0,12.0,5,1067,146,779,117,1702,1071.0,28,6,25.0,8.0,9989.0
20/05/2004,12.00.00,2,1218,-200,12.0,0.0,1051,121,796,108,1689,881,30.0,3,23,3.0,0.0,
20/05/2004,13.00.00,2,1235,-200,13.0,3.0,1094,111,756,107,1729,907,31.0,3,22,3.0,1.0,
20/05/2004,14.00.00,1,9,1196,-200.0,12.0,3,1061,116,791,120,1649,899.0,31,1,22.0,3.0,9888.0
20/05/2004,15.00.00,2,7,1288,-200.0,16.0,0,1179,167,717,150,1799,1074.0,32,4,20.0,4.0,9732.0
20/05/2004,16.00.00,2,2,1248,-200.0,13.0,7,1108,145,772,138,1701,969.0,32,6,19.0,3.0,9350.0
20/05/2004,17.00.00,3,5,1401,-200.0,21.0,7,1342,192,663,148,1959,1267.0,31,2,20.0,3.0,9064.0
20/05/2004,18.00.00,4,1,1401,-200.0,23.0,7,1396,231,645,168,2009,1402.0,27,7,24.0,8.0,9106.0
20/05/2004,19.00.00,4,4,1444,-200.0,22.0,1,1354,248,655,172,1956,1437.0,25,7,27.0,9.0,9080.0
20/05/2004,20.00.00,4,5,1379,-200.0,20.0,6,1312,267,683,179,1870,1382.0,24,1,29.0,9.0,8879.0
20/05/2004,21.00.00,2,9,1251,-200.0,13.0,4,1097,181,771,143,1680,1280.0,22,2,34.0,4.0,9072.0
20/05/2004,22.00.00,2,6,1269,-200.0,12.0,8,1077,163,773,137,1706,1250.0,20,7,38.0,0.0,9149.0
20/05/2004,23.00.00,2,1,1242,-200.0,12.0,3,1060,141,745,117,1693,1359.0,20,2,42.0,8.0,9983.0
21/05/2004,00.00.00,1,2,1045,-200.0,6.0,8,850,78,889,93,1506,1102.0,20,5,42.0,0.0,4.0
21/05/2004,01.00.00,0,6,937,-200.0,3.0,8,698,42,1039,64,1382,768.0,20,1,42.0,0.0,9763.0
21/05/2004,02.00.00,0,3,875,-200.0,2.0,5,622,35,1167,58,1331,656.0,20,0,41.0,5.0,9571.0
21/05/2004,03.00.00,0,3,889,-200.0,2.0,7,633,-200,1123,-200,1344,683.0,16,3,51.0,6.0,9461.0
21/05/2004,04.00.00,-200,888,-200,2.0,8.0,640,33,1089,47,1330,670,16.0,5,50,2.0,0.0,
21/05/2004,05.00.00,0,3,881,-200.0,2.0,6,624,38,1135,47,1319,656.0,16,4,50.0,2.0,9310.0
21/05/2004,06.00.00,0,7,998,-200.0,7.0,0,856,65,894,62,1488,926.0,14,9,54.0,7.0,9203.0
21/05/2004,07.00.00,4,2,1517,-200.0,26.0,2,1460,296,551,113,2205,1677.0,16,4,51.0,3.0,9474.0
21/05/2004,08.00.00,4,8,1522,-200.0,28.0,2,1509,303,543,126,2275,1828.0,18,2,46.0,2.0,9575.0
21/05/2004,09.00.00,3,4,1417,-200.0,20.0,2,1303,244,635,139,1964,1752.0,20,7,40.0,0.0,9639.0
21/05/2004,10.00.00,2,8,1329,-200.0,17.0,1,1214,216,700,148,1845,1581.0,26,5,27.0,0.0,9217.0
21/05/2004,11.00.00,1,8,1203,-200.0,11.0,2,1023,137,825,117,1622,1132.0,28,5,23.0,8.0,9150.0
21/05/2004,12.00.00,1,9,1234,-200.0,11.0,6,1037,120,788,106,1658,1037.0,29,7,23.0,7.0,9714.0
21/05/2004,13.00.00,2,1286,-200,13.0,2.0,1090,100,750,98,1719,1023,31.0,7,21,7.0,0.0,
21/05/2004,14.00.00,1,9,1298,-200.0,12.0,7,1075,103,749,98,1690,1022.0,31,7,21.0,5.0,9902.0
21/05/2004,15.00.00,2,1308,-200,13.0,0.0,1084,123,757,110,1724,989,32.0,8,19,5.0,0.0,
21/05/2004,16.00.00,2,3,1276,-200.0,13.0,5,1099,136,783,114,1680,925.0,32,5,18.0,6.0,8948.0
21/05/2004,17.00.00,2,7,1234,-200.0,,2,985,158,815,122,1572,795.0,30,2,22.0,6.0,9524.0
21/05/2004,18.00.00,3,6,1419,-200.0,20.0,1,1300,216,670,155,1923,1263.0,27,6,25.0,7.0,9382.0
21/05/2004,19.00.00,3,8,1325,-200.0,19.0,1,1273,211,716,145,1815,1184.0,25,9,24.0,9.0,8195.0
21/05/2004,20.00.00,3,5,1346,-200.0,17.0,5,1224,202,715,146,1794,1272.0,23,9,29.0,4.0,8589.0
21/05/2004,21.00.00,2,5,1241,-200.0,13.0,8,1110,147,772,130,1698,1177.0,22,3,32.0,1.0,8515.0
21/05/2004,22.00.00,2,5,1274,-200.0,13.0,3,1094,160,771,126,1682,1231.0,20,5,35.0,9.0,8565.0
21/05/2004,23.00.00,3,1321,-200,14.0,8.0,1144,162,732,127,1745,1243,19.0,8,37,2.0,0.0,
22/05/2004,00.00.00,3,7,1424,-200.0,18.0,0,1240,194,662,126,1841,1427.0,19,1,41.0,9.0,9158.0
22/05/2004,01.00.00,3,3,1357,-200.0,16.0,0,1178,167,674,124,1782,1454.0,17,8,46.0,1.0,9344.0
22/05/2004,02.00.00,1,5,1123,-200.0,9.0,7,966,91,770,93,1594,,17,6,47.0,6.0,9465.0
22/05/2004,03.00.00,0,7,1003,-200.0,6.0,2,820,-200,902,-200,1455,908.0,17,9,46.0,3.0,9394.0
22/05/2004,04.00.00,-200,951,-200,4.0,0.0,713,42,994,58,1385,821,16.0,9,49,8.0,0.0,
22/05/2004,05.00.00,0,5,941,-200.0,3.0,6,687,50,1024,59,1374,777.0,15,8,53.0,8.0,9615.0
22/05/2004,06.00.00,0,5,986,-200.0,4.0,6,745,61,959,66,1426,888.0,16,5,53.0,5.0,9928.0
22/05/2004,07.00.00,1,2,1153,-200.0,9.0,2,947,107,795,80,1643,1076.0,17,2,52.0,9.0,276.0
22/05/2004,08.00.00,2,2,1323,-200.0,14.0,6,1137,139,696,94,1846,1285.0,19,3,48.0,3.0,723.0
22/05/2004,09.00.00,2,2,1315,-200.0,11.0,7,1040,165,743,102,1740,1315.0,20,6,47.0,1.0,1287.0
22/05/2004,10.00.00,2,1,1303,-200.0,11.0,0,1015,139,777,96,1731,1250.0,23,7,40.0,0.0,1530.0
22/05/2004,11.00.00,1,8,1238,-200.0,11.0,6,1037,113,813,91,1698,978.0,25,6,32.0,5.0,530.0
22/05/2004,12.00.00,2,2,1259,-200.0,,9,1080,138,772,104,1736,1072.0,27,2,28.0,1.0,9989.0
22/05/2004,13.00.00,2,1246,-200,12.0,6.0,1070,104,770,84,1747,1064,27.0,9,28,1.0,1.0,
22/05/2004,14.00.00,1,4,1154,-200.0,8.0,3,912,78,872,76,1605,825.0,28,3,27.0,8.0,539.0
22/05/2004,15.00.00,1,8,1237,,10.0,5,997,97,800,87,1688,924.0,29,2,27.0,0.0,810.0
22/05/2004,16.00.00,2,1,1315,-200.0,11.0,7,1041,115,773,101,1767,966.0,28,9,29.0,3.0,1503.0
22/05/2004,17.00.00,2,8,1466,-200.0,15.0,8,1174,152,680,115,1965,1302.0,25,4,39.0,8.0,2771.0
22/05/2004,18.00.00,2,8,1409,-200.0,13.0,9,1113,157,710,110,1850,1256.0,25,2,40.0,1.0,2642.0
22/05/2004,19.00.00,2,7,1366,-200.0,15.0,7,1171,132,693,103,1933,1068.0,24,5,39.0,4.0,1963.0
22/05/2004,20.00.00,1,8,1241,-200.0,10.0,9,1011,98,781,90,1748,1070.0,22,3,45.0,4.0,2088.0
22/05/2004,21.00.00,1,2,1123,-200.0,6.0,4,832,65,930,68,1565,792.0,21,2,48.0,3.0,2034.0
22/05/2004,22.00.00,2,6,1321,-200.0,12.0,7,1075,101,757,85,1891,1017.0,20,6,50.0,5.0,2082.0
22/05/2004,23.00.00,3,1,1397,-200.0,15.0,3,1159,134,681,100,1949,1207.0,20,2,52.0,9.0,2340.0
23/05/2004,00.00.00,4,1,1507,,20.0,5,1311,177,608,114,2107,1499.0,19,8,54.0,5.0,2488.0
23/05/2004,01.00.00,3,6,1405,-200.0,15.0,9,1177,179,660,108,1931,1474.0,19,5,56.0,2.0,2624.0
23/05/2004,02.00.00,1,9,1192,-200.0,10.0,4,994,105,759,78,1780,1163.0,19,0,58.0,0.0,2581.0
23/05/2004,03.00.00,1,9,1199,-200.0,12.0,6,1070,-200,671,-200,1873,1189.0,18,1,61.0,6.0,2679.0
23/05/2004,04.00.00,-200,973,-200,4.0,9.0,761,49,954,55,1501,815,18.0,0,57,6.0,1.0,
23/05/2004,05.00.00,0,3,864,-200.0,2.0,1,591,27,1247,37,1374,507.0,17,7,56.0,0.0,1215.0
23/05/2004,06.00.00,0,4,886,-200.0,2.0,2,598,41,1257,53,1374,506.0,17,9,52.0,4.0,655.0
23/05/2004,07.00.00,0,8,988,-200.0,4.0,0,713,78,1092,79,1455,716.0,18,9,49.0,3.0,668.0
23/05/2004,08.00.00,0,8,1008,-200.0,4.0,3,729,68,1034,65,1490,795.0,20,0,48.0,6.0,1199.0
23/05/2004,09.00.00,0,8,976,-200.0,3.0,8,698,64,1156,64,1393,594.0,20,6,41.0,2.0,9841.0
23/05/2004,10.00.00,0,8,978,-200.0,4.0,1,718,67,1137,66,1392,565.0,23,6,34.0,0.0,9749.0
23/05/2004,11.00.00,0,9,987,-200.0,4.0,5,740,54,1105,53,1407,523.0,26,7,28.0,1.0,9688.0
23/05/2004,12.00.00,1,2,1030,-200.0,5.0,3,778,67,1071,69,1452,591.0,26,8,28.0,1.0,9785.0
23/05/2004,13.00.00,1,955,-200,4.0,2.0,723,51,1129,57,1393,559,27.0,7,25,8.0,0.0,
23/05/2004,14.00.00,0,8,924,-200.0,3.0,3,673,28,1247,36,1346,430.0,28,8,22.0,7.0,8864.0
23/05/2004,15.00.00,1,1,1005,-200.0,4.0,9,758,51,1091,57,1434,522.0,26,8,27.0,3.0,9462.0
23/05/2004,16.00.00,1,5,1059,-200.0,6.0,1,816,77,1023,73,1468,641.0,25,9,28.0,7.0,9423.0
23/05/2004,17.00.00,1,5,1079,-200.0,6.0,9,851,93,991,81,1490,738.0,25,8,27.0,7.0,9076.0
23/05/2004,18.00.00,1,4,1070,-200.0,6.0,8,850,94,997,91,1502,778.0,24,8,29.0,5.0,9077.0
23/05/2004,19.00.00,1,1,1085,-200.0,5.0,8,805,69,972,65,1528,718.0,25,3,36.0,3.0,1513.0
23/05/2004,20.00.00,0,9,1066,-200.0,5.0,5,787,57,986,56,1552,689.0,23,9,40.0,4.0,1787.0
23/05/2004,21.00.00,1,1094,-200,6.0,1.0,815,74,934,69,1563,852,21.0,4,46,6.0,1.0,
23/05/2004,22.00.00,1,1,1110,-200.0,6.0,0,814,75,948,73,1571,854.0,20,5,49.0,3.0,1730.0
23/05/2004,23.00.00,1,968,-200,4.0,2.0,719,73,1081,76,1388,664,19.0,2,42,3.0,0.0,
24/05/2004,00.00.00,0,7,906,-200.0,4.0,1,714,56,1163,67,1351,544.0,19,2,37.0,9.0,8352.0
24/05/2004,01.00.00,0,5,849,-200.0,2.0,4,615,31,1285,44,1276,461.0,17,2,43.0,1.0,8394.0
24/05/2004,02.00.00,0,2,774,-200.0,1.0,0,500,13,1536,21,1169,352.0,15,8,45.0,2.0,8052.0
24/05/2004,03.00.00,-200,746,-200,0.0,6.0,450,-200,1807,-200,1111,308,15.0,7,42,3.0,0.0,
24/05/2004,04.00.00,-200,753,-200,0.0,5.0,437,14,1904,19,1110,301,16.0,3,41,0.0,0.0,
24/05/2004,05.00.00,0,1,749,-200.0,0.0,7,466,23,1803,29,1089,307.0,16,1,36.0,5.0,6640.0
24/05/2004,06.00.00,0,5,864,-200.0,2.0,8,642,72,1288,69,1255,441.0,16,5,36.0,2.0,6752.0
24/05/2004,07.00.00,1,6,1002,-200.0,7.0,8,893,165,1010,111,1394,775.0,17,5,30.0,9.0,6111.0
24/05/2004,08.00.00,2,970,-200,9.0,7.0,966,118,944,81,1379,907,18.0,4,24,0.0,0.0,
24/05/2004,09.00.00,1,3,898,-200.0,6.0,9,853,85,1066,56,1271,763.0,19,2,23.0,8.0,5235.0
24/05/2004,10.00.00,1,847,-200,5.0,8.0,800,116,1155,90,1179,649,21.0,7,18,1.0,0.0,
24/05/2004,11.00.00,0,9,847,-200.0,5.0,5,788,112,1203,85,1162,598.0,22,3,17.0,0.0,4513.0
24/05/2004,12.00.00,1,2,871,-200.0,6.0,8,848,100,1139,83,1208,579.0,22,8,16.0,1.0,4404.0
24/05/2004,13.00.00,1,3,869,-200.0,7.0,2,866,109,1107,85,1212,596.0,23,8,14.0,5.0,4222.0
24/05/2004,14.00.00,1,1,875,-200.0,6.0,9,854,111,1160,85,1200,595.0,25,1,13.0,1.0,4129.0
24/05/2004,15.00.00,1,2,895,-200.0,7.0,5,878,109,1122,81,1238,607.0,25,8,12.0,9.0,4219.0
24/05/2004,16.00.00,1,4,926,-200.0,,7,885,114,1101,92,1259,662.0,25,5,14.0,0.0,4495.0
24/05/2004,17.00.00,2,996,-200,12.0,0.0,1048,139,959,108,1397,822,24.0,5,15,4.0,0.0,
24/05/2004,18.00.00,2,4,997,-200.0,,5,1100,157,896,106,1392,987.0,22,6,17.0,2.0,4656.0
24/05/2004,19.00.00,2,1,1006,-200.0,12.0,0,1048,147,925,114,1416,966.0,21,2,18.0,9.0,4710.0
24/05/2004,20.00.00,1,2,895,-200.0,6.0,7,845,102,1072,96,1241,763.0,19,1,22.0,8.0,5010.0
24/05/2004,21.00.00,0,7,862,-200.0,4.0,8,751,73,1154,77,1213,617.0,18,4,24.0,6.0,5169.0
24/05/2004,22.00.00,0,7,858,-200.0,4.0,8,756,65,1159,73,1209,564.0,17,3,25.0,6.0,5032.0
24/05/2004,23.00.00,0,8,853,-200.0,5.0,0,762,76,1134,86,1184,646.0,16,5,24.0,9.0,4642.0
25/05/2004,00.00.00,0,5,859,-200.0,4.0,3,727,65,1120,84,1187,753.0,16,7,28.0,3.0,5316.0
25/05/2004,01.00.00,0,2,837,-200.0,2.0,7,634,41,1200,56,1150,669.0,15,5,32.0,2.0,5641.0
25/05/2004,02.00.00,-200,746,-200,0.0,9.0,493,17,1522,31,1063,435,17.0,5,29,1.0,0.0,
25/05/2004,03.00.00,-200,752,-200,1.0,2.0,515,-200,1472,-200,1068,436,13.0,3,35,6.0,0.0,
25/05/2004,04.00.00,-200,742,-200,0.0,9.0,489,19,1559,30,1048,403,14.0,0,33,7.0,0.0,
25/05/2004,05.00.00,0,1,774,-200.0,1.0,7,560,45,1386,51,1107,532.0,11,6,40.0,0.0,5462.0
25/05/2004,06.00.00,0,2,798,-200.0,2.0,6,630,40,1291,45,1125,536.0,13,4,34.0,5.0,5272.0
25/05/2004,07.00.00,1,1,1002,-200.0,8.0,8,932,101,949,82,1405,917.0,15,2,31.0,0.0,5329.0
25/05/2004,08.00.00,3,1210,-200,22.0,2.0,1356,183,657,100,1786,1481,16.0,3,27,5.0,0.0,
25/05/2004,09.00.00,2,1,1058,-200.0,15.0,3,1158,149,820,91,1459,1187.0,19,2,20.0,0.0,4390.0
25/05/2004,10.00.00,2,6,1106,-200.0,14.0,0,1118,207,885,130,1451,1220.0,24,9,13.0,0.0,4038.0
25/05/2004,11.00.00,3,2,1153,-200.0,18.0,5,1253,289,815,155,1541,1381.0,28,3,9.0,9.0,3754.0
25/05/2004,12.00.00,2,1,1047,-200.0,13.0,5,1101,159,913,114,1391,1103.0,29,2,9.0,8.0,3914.0
25/05/2004,13.00.00,2,2,1091,-200.0,15.0,8,1172,162,874,127,1459,1105.0,31,6,9.0,2.0,4190.0
25/05/2004,14.00.00,2,4,1162,-200.0,18.0,5,1253,173,796,138,1595,1248.0,32,6,9.0,3.0,4499.0
25/05/2004,15.00.00,-200,1059,-200,12.0,6.0,1070,-200,925,-200,1401,976,32.0,6,9,2.0,0.0,
25/05/2004,16.00.00,-200,1083,-200,12.0,0.0,1051,-200,939,-200,1390,898,32.0,3,10,0.0,0.0,
25/05/2004,17.00.00,-200,1150,-200,15.0,4.0,1161,-200,867,-200,1512,1038,32.0,1,10,7.0,0.0,
25/05/2004,18.00.00,-200,1321,-200,24.0,9.0,1426,-200,720,-200,1859,1395,29.0,7,12,2.0,0.0,
25/05/2004,19.00.00,-200,-200,-200,-200.0,0.0,-200,-200,-200,-200,-200,-200,-200.0,-200,-200,,,
25/05/2004,20.00.00,-200,-200,-200,-200.0,0.0,-200,-200,-200,-200,-200,-200,-200.0,-200,-200,,,
25/05/2004,21.00.00,-200,-200,-200,-200.0,0.0,-200,-200,-200,-200,-200,-200,,-200,-200,,,
25/05/2004,22.00.00,-200,-200,-200,-200.0,0.0,-200,-200,-200,-200,-200,-200,-200.0,-200,-200,,,
25/05/2004,23.00.00,-200,-200,-200,-200.0,0.0,-200,-200,-200,-200,-200,-200,-200.0,-200,-200,,,
